jour,gain_fcr_eur,gain_afrr_symetrique_eur,gain_afrr_hausse_eur,gain_afrr_baisse_eur,gain_mfrr_hausse_eur,gain_mfrr_baisse_eur,gain_total_eur
2025-08-08,366.43,,960.88,557.66,54.809952,,1939.7799519999999
2025-08-09,113.396875,,775.94,471.2125,50.168822,,1410.7181970000001
2025-08-10,107.28,,434.6525,325.61,67.929984,,935.472484
2025-08-11,375.4725,,1075.9,714.355,104.76,,2270.4875
2025-08-12,355.1825,,1273.26,1093.03,191.2594,,2912.7318999999998
2025-08-13,470.13,,1106.06,694.62,207.919968,,2478.729968
2025-08-14,394.283125,,1131.15,647.03875,144.28992,,2316.7617950000003
2025-08-15,187.51,,787.13,413.13,23.499936,,1411.269936
2025-08-16,124.02,,714.99625,461.9225,46.309920000000005,,1347.24867
2025-08-17,149.6675,,572.9,365.02,13.229951999999999,,1100.817452
2025-08-18,448.58500000000004,,1273.2925,1029.78125,30.0,,2781.65875
2025-08-19,487.454375,,1217.85,785.13,10.208269999999999,,2500.642645
2025-08-20,266.68,,1576.7775,729.695,17.936426,,2591.0889260000004
2025-08-21,271.885,,911.76,482.85,60.0,,1726.495
2025-08-22,227.56,,771.92,587.06,69.9,,1656.44
2025-08-23,232.43,,788.13875,494.24625,30.415625,,1545.230625
2025-08-24,351.47,,778.0525,482.5425,79.469255,,1691.534255
2025-08-25,555.98,,1856.295,1329.535,159.999936,,3901.8099360000006
2025-08-26,516.96,,1143.50625,703.53625,94.12342100000001,,2458.125921
2025-08-27,521.7,,1141.1,725.45,174.999936,,2563.249936
2025-08-28,451.97625,,1521.15,1213.15,69.9,,3256.17625
2025-08-29,385.434375,,947.0487499999999,572.8675,69.9,,1975.2506250000001
2025-08-30,215.44,,482.47,291.74,40.311395,,1029.961395
2025-08-31,214.08,,416.0275,362.485,69.588541,,1062.181041
2025-09-01,333.29,,928.86,707.895,49.999967999999996,,2020.0449680000002
2025-09-02,334.92,,759.4,631.41,30.208333,,1755.938333
2025-09-03,286.4125,,523.55125,373.83875,23.95363,,1207.75613
2025-09-04,422.161875,,1017.4499999999999,577.09,36.399936,,2053.101811
2025-09-05,312.39,,640.64,380.78999999999996,98.585416,,1432.4054159999998
2025-09-06,128.68,,388.59375,305.21125,32.18577,,854.6707700000002
2025-09-07,271.59999999999997,,359.5725,366.7125,49.807051,,1047.692051
2025-09-08,408.875,,919.9625,435.7175,130.119936,,1894.6749360000001
2025-09-09,342.834375,,821.3525,635.4762499999999,80.522051,,1880.1851759999997
2025-09-10,329.34,,855.03,568.6,76.349952,,1829.3199519999998
2025-09-11,183.16,,267.99,320.825,5.535337,,777.5103369999999
2025-09-12,298.995,,427.1975,394.8625,49.999967999999996,,1171.0549680000001
2025-09-13,141.2,,266.02,216.21,8.437468,,631.8674679999999
2025-09-14,110.3,,139.195,198.6575,4.5600000000000005,,452.71250000000003
2025-09-15,234.7275,,317.1225,395.8525,3.3600000000000003,,951.0625000000001
2025-09-16,437.47,,674.5475,729.64125,43.814135,,1885.4728850000001
2025-09-17,496.6,,1241.31,1188.89,10.603983,,2937.403983
2025-09-18,326.85,,909.1325,570.91625,111.27993599999999,,1918.178686
2025-09-19,311.8,,1000.5,702.23,134.549952,,2149.079952
2025-09-20,204.88,,473.34375,310.2925,138.16992,,1126.68617
2025-09-21,126.895,,406.2575,293.89,13.32,,840.3625000000001
2025-09-22,390.143125,,1214.7124999999999,834.47,33.569952,,2472.895577
2025-09-23,533.49,,2547.13,2008.91,86.205937,,5175.7359369999995
2025-09-24,484.8475,,1594.97125,1210.33625,73.809984,,3363.9649839999997
2025-09-25,517.2574999999999,,1076.83,668.46,199.99996800000002,,2462.5474679999998
2025-09-26,378.40000000000003,,660.4,356.36,49.999967999999996,,1445.159968
2025-09-27,285.40250000000003,,508.12,276.4075,69.9,,1139.8300000000002
2025-09-28,241.1,,549.66,271.91,40.311395,,1102.981395
2025-09-29,329.38,,958.2625,691.8100000000001,175.948926,,2155.401426
2025-09-30,396.05875,,852.97,668.74,159.33984800000002,,2077.108598
2025-10-01,465.34,,506.645,395.0125,70.829687,,1437.8271869999999
2025-10-02,510.28,,624.21,397.15999999999997,69.9,,1601.5500000000002
2025-10-03,391.15,,484.22,262.73,35.878125,,1173.9781249999999
2025-10-04,238.12,,213.12,360.36875,3.160625,,814.769375
2025-10-05,373.784375,,349.605,458.5175,5.9965150000000005,,1187.90339
2025-10-06,442.5725,,596.50375,458.00875,183.848197,,1680.933197
2025-10-07,427.19,,661.87,676.17,368.288213,,2133.518213
2025-10-08,437.68,,557.5525,389.3725,69.9,,1454.505
2025-10-09,485.46,,837.2125,481.3075,69.9,,1873.88
2025-10-10,461.4475,,695.97375,557.18125,69.9,,1784.5025
2025-10-11,361.8,,609.78,473.55,55.279968000000004,,1500.409968
2025-10-12,320.6,,662.5625,474.3075,59.545088,,1517.015088
2025-10-13,333.34,,979.32125,1063.74625,69.792604,,2446.200104
2025-10-14,412.02,,924.74,845.03,129.373895,,2311.163895
2025-10-15,339.0,,556.8125,458.49375,69.9,,1424.2062500000002
2025-10-16,290.5625,,638.74,431.26,30.0,,1390.5625
2025-10-17,232.325,,715.74,472.53,49.999967999999996,,1470.594968
2025-10-18,234.81187500000001,,727.88625,474.085,49.999967999999996,,1486.783093
2025-10-19,193.25,,521.645,328.6,12.18,,1055.675
2025-10-20,260.58,,934.42625,792.57375,34.980000000000004,,2022.56
2025-10-21,254.76999999999998,,1012.54,781.83,158.15339,,2207.29339
2025-10-22,480.47,,819.0625,480.6775,70.832812,,1851.0428120000001
2025-10-23,277.84000000000003,,362.81,411.51125,949.999968,,2002.1612180000002
2025-10-24,429.26,,570.44,410.2825,22.512973000000002,,1432.4954730000002
2025-10-25,220.24,,218.5975,180.97375,8.709984,,628.5212339999999
2025-10-26,156.376,,177.6925,167.53,8.418,,510.01649999999995
2025-10-27,348.64,,607.3025,607.9625,49.570634999999996,,1613.475635
2025-10-28,507.42,,721.01125,607.12625,138.40992,,1973.9674200000002
2025-10-29,354.69,,574.43,367.07,30.0,,1326.1899999999998
2025-10-30,345.62,,648.01,383.7425,30.0,,1407.3725
2025-10-31,214.42937500000002,,293.95125,167.69625,19.658775,,695.73565
2025-11-01,184.1725,,189.58,131.53,3.51867,,508.80117
2025-11-02,163.12,,186.9825,105.32,9.629952,,465.05245199999996
2025-11-03,262.06,,333.6525,182.825,29.787812,,808.3253119999999
2025-11-04,283.08,,386.78749999999997,372.52,5.859935999999999,,1048.2474359999999
2025-11-05,268.0625,,253.4775,223.7925,3.425561,,748.758061
2025-11-06,268.48,,397.7775,267.03,29.722916,,963.010416
2025-11-07,224.79375,,565.8,323.33,30.0,,1143.92375
2025-11-08,196.07625000000002,,527.25,276.89,30.0,,1030.21625
2025-11-09,105.25750000000001,,517.97125,276.5725,30.0,,929.8012500000001
2025-11-10,122.24,,653.6575,368.075,30.0,,1173.9725
2025-11-11,74.6,,235.6575,198.19,3.0733900000000003,,511.52089
2025-11-12,104.47999999999999,,660.0525,708.7825,7.999968000000001,,1481.3149680000001
2025-11-13,118.67999999999999,,436.84000000000003,311.38,29.770833,,896.670833
2025-11-14,85.84,,351.44625,259.935,11.299968,,708.5212180000001
2025-11-15,89.675,,293.34,191.08,10.627083,,584.722083
2025-11-16,164.825,,391.99,211.71,5.89964,,774.4246400000001
2025-11-17,200.06,,500.6175,291.51,30.0,,1022.1875
2025-11-18,193.0275,,488.83,378.235,30.0,,1090.0925
2025-11-19,179.0125,,569.37,419.71,59.6875,,1227.78
2025-11-20,101.56,,338.34,265.5275,60.0,,765.4275
2025-11-21,88.63,,345.90625,174.23625,51.919968,,660.6924680000001
2025-11-22,71.731875,,233.34,222.16,6.729984,,533.9618589999999
2025-11-23,98.4225,,820.66,535.15,18.499968,,1472.7324680000002
2025-11-24,259.59000000000003,,622.685,445.8675,29.880208,,1358.022708
2025-11-25,244.12,,567.3575,377.64,10.525,,1199.6425
2025-11-26,190.8,,424.9,333.17,30.0,,978.8700000000001
2025-11-27,165.77,,278.22249999999997,220.89000000000001,69.9,,734.7824999999999
2025-11-28,157.77,,400.28000000000003,344.16,36.89738,,939.10738
2025-11-29,189.739375,,565.8675,321.2325,17.199936,,1094.039311
2025-11-30,172.14,,525.0325,349.34999999999997,29.866666,,1076.389166
2025-12-01,183.9,,456.48,412.43,11.119968,,1063.929968
2025-12-02,114.39,,376.94,228.52,31.455858,,751.3058580000001
2025-12-03,94.97,,222.16,171.82,30.0,,518.95
2025-12-04,210.34,,397.8675,312.15749999999997,30.0,,950.365
2025-12-05,135.37625,,366.14,265.8625,30.0,,797.3787500000001
2025-12-06,55.8775,,182.2,135.87,2.80992,,376.75741999999997
2025-12-07,44.2275,,95.115,85.02499999999999,2.9781649999999997,,227.345665
2025-12-08,152.62,,252.34,191.7,7.999968000000001,,604.659968
2025-12-09,208.02625,,471.0975,607.975,6.782733,,1293.8814830000001
2025-12-10,159.56875,,274.96999999999997,213.89,29.75802,,678.1867699999999
2025-12-11,156.95,,440.0575,320.38,30.0,,947.3874999999999
2025-12-12,127.15,,419.62,209.07,30.0,,785.8399999999999
2025-12-13,93.53625,,545.9525,331.32,30.0,,1000.8087499999999
2025-12-14,120.243125,,706.23,189.84,19.929984,,1036.243109
2025-12-15,154.02,,490.48,286.51,29.895104,,960.9051039999999
2025-12-16,91.589375,,451.19,243.98,30.0,,816.759375
2025-12-17,72.78999999999999,,265.32,135.42499999999998,30.0,,503.53499999999997
2025-12-18,141.155,,601.32,256.06,21.079968,,1019.6149680000001
2025-12-19,68.476875,,197.1275,108.82000000000001,101.82,,476.244375
2025-12-20,136.765,,295.19,245.0325,25.800144999999997,,702.787645
2025-12-21,148.6,,647.3975,202.715,29.129952000000003,,1027.842452
2025-12-22,103.785625,,386.24,148.54,27.629952000000003,,666.195577
2025-12-23,111.010625,,274.26,213.0025,7.999968000000001,,606.2730929999999
2025-12-24,111.4,,368.03499999999997,125.43,3.799968,,608.664968
2025-12-25,122.420625,,279.74,105.5,41.14992,,548.8105449999999
2025-12-26,148.13,,145.29,218.0525,41.649984,,553.122484
2025-12-27,124.30875,,415.5,234.2775,49.039968,,823.1262180000001
2025-12-28,141.57,,618.82,328.025,22.12992,,1110.54492
2025-12-29,72.62,,172.3325,95.41499999999999,51.035665,,391.403165
2025-12-30,90.74000000000001,,280.47,258.34000000000003,40.979046000000004,,670.5290460000001
2025-12-31,84.43,,178.9325,141.395,30.0,,434.75750000000005
2026-01-01,348.84,,444.37,176.53,4.780032,,974.520032
2026-01-02,353.5425,,440.93,244.51,98.889984,,1137.872484
2026-01-03,304.608125,,379.04,268.89,24.280032,,976.8181569999999
2026-01-04,262.04375,,260.83,171.89,42.079967999999994,,736.843718
2026-01-05,212.244375,,336.28000000000003,84.51,345.319968,,978.354343
2026-01-06,166.53875,,162.01,50.660000000000004,69.9,,449.10875
2026-01-07,275.361875,,201.98,130.09,39.0,,646.431875
2026-01-08,228.19,,248.96,120.69,83.46000000000001,,681.3
2026-01-09,412.811875,,514.75,275.55,58.14,,1261.2518750000002
2026-01-10,272.099375,,486.15999999999997,311.57,69.9,,1139.7293750000001
2026-01-11,152.063125,,229.3,162.88,69.9,,614.1431249999999
2026-01-12,286.56374999999997,,354.99,207.98,89.34,,938.8737500000001
2026-01-13,249.92000000000002,,310.54,196.2,69.9,,826.5600000000001
2026-01-14,164.108125,,217.5,140.21,84.710016,,606.528141
2026-01-15,252.54999999999998,,701.18,357.05,28.92,,1339.7
2026-01-16,215.55,,477.15,245.34,70.02,,1008.0600000000001
2026-01-17,180.260625,,416.16,118.05,8.359967999999999,,722.8305929999999
2026-01-18,185.6,,787.98,237.48,30.0,,1241.06
2026-01-19,202.92625,,365.92,122.03,60.0,,750.87625
2026-01-20,215.0325,,369.48,101.18,68.839968,,754.5324680000001
2026-01-21,337.05,,574.07,342.19,10.389984,,1263.699984
2026-01-22,294.01,,471.46999999999997,239.18,36.480000000000004,,1041.14
2026-01-23,233.3,,383.8,297.9,40.000032000000004,,955.000032
2026-01-24,183.736875,,529.82,262.64,2.8399680000000003,,979.036843
2026-01-25,159.64,,442.32,291.36,21.12,,914.44
2026-01-26,172.66,,349.19,240.85,69.9,,832.6
2026-01-27,290.51,,383.15,233.18,33.990048,,940.8300479999999
2026-01-28,194.16125,,333.92,163.95000000000002,49.999967999999996,,742.031218
2026-01-29,246.12687499999998,,388.84000000000003,214.25,51.789984000000004,,901.0068590000001
2026-01-30,235.51999999999998,,502.01,380.41,64.74,,1182.68
2026-01-31,231.915625,,425.13,353.46,3.530016,,1014.035641
2026-02-01,204.66,,513.02,327.54,30.390048,,1075.610048
2026-02-02,268.398125,,468.94,352.55,49.999967999999996,,1139.888093
2026-02-03,311.86,,584.48,420.59,40.000032000000004,,1356.930032
2026-02-04,225.16,,444.3,305.5,35.800032,,1010.760032
2026-02-05,188.01000000000002,,322.05,201.4,62.479968,,773.939968
2026-02-06,170.92000000000002,,310.47,290.9,20.059968,,792.349968
2026-02-07,181.5925,,434.46,318.26,60.0,,994.3125
2026-02-08,166.32,,321.5,235.54999999999998,32.260032,,755.630032
2026-02-09,170.47,,222.95,121.33,42.940032,,557.690032
2026-02-10,179.01,,317.06,208.48,69.0,,773.55
2026-02-11,142.4325,,168.62,250.88,5.260032,,567.192532
2026-02-12,158.0275,,235.22,229.62,2.7,,625.5675000000001
2026-02-13,194.26,,218.01,188.81,69.9,,670.9799999999999
2026-02-14,115.715,,308.62,119.01,49.999967999999996,,593.344968
2026-02-15,108.87375,,202.56,140.14,49.999967999999996,,501.573718
2026-02-16,171.30937500000002,,186.24,140.78,4.660032,,502.989407
2026-02-17,274.99,,488.17,288.64,69.0,,1120.8000000000002
2026-02-18,226.1525,,486.32,372.85,118.550016,,1203.872516
2026-02-19,195.26,,476.09,265.71,60.0,,997.06
2026-02-20,176.7,,407.35,214.23,49.999967999999996,,848.2799679999999
2026-02-21,178.383125,,200.97,102.14,30.0,,511.49312499999996
2026-02-22,207.245625,,190.87,148.73,7.999968000000001,,554.845593
2026-02-23,300.76875,,274.9,199.57,60.0,,835.23875
2026-02-24,300.043125,,356.44,244.09,49.999967999999996,,950.573093
2026-02-25,226.00125,,270.77,242.10999999999999,49.999967999999996,,788.881218
2026-02-26,229.498125,,227.07,188.4,24.640031999999998,,669.608157
2026-02-27,142.8,,173.53,118.5,17.670048,,452.50004800000005
2026-02-28,146.256875,,172.38,111.66,30.0,,460.296875
2026-03-01,181.495,,183.67,112.46,13.600031999999999,,491.22503199999994
2026-03-02,221.21,,282.54,170.23,49.999967999999996,,723.979968
2026-03-03,281.33,,434.56,280.26,69.9,,1066.05
2026-03-04,209.76999999999998,,530.48,357.59999999999997,69.0,,1166.85
2026-03-05,260.42,,701.0,448.38,69.9,,1479.7000000000003
2026-03-06,173.7,,625.79,230.41,69.0,,1098.9
2026-03-07,169.3175,,353.83,152.14000000000001,49.999967999999996,,725.287468
2026-03-08,212.17000000000002,,363.88,137.15,49.999967999999996,,763.1999679999999
2026-03-09,336.5675,,524.62,248.9,90.0,,1200.0875
2026-03-10,364.71,,417.78,309.18,69.9,,1161.5700000000002
2026-03-11,397.3325,,541.1,386.05,41.889984,,1366.372484
2026-03-12,306.71999999999997,,340.08,326.88,30.0,,1003.68
2026-03-13,224.35,,277.42,160.95,69.0,,731.72
2026-03-14,288.001875,,657.02,255.59,49.999967999999996,,1250.611843
2026-03-15,208.49,,334.13,166.48,30.0,,739.1
2026-03-16,300.255625,,585.43,316.36,69.9,,1271.945625
2026-03-17,344.24,,826.56,506.3,40.000032000000004,,1717.1000319999998
2026-03-18,296.444375,,472.45,313.17,15.189984,,1097.254359
2026-03-19,359.04,,450.57,405.78,30.0,,1245.3899999999999
2026-03-20,390.82,,848.36,504.86,69.0,,1813.04
2026-03-21,212.775,,319.33,169.38,13.900032,,715.385032
2026-03-22,229.25,,363.66,217.41,30.0,,840.32
2026-03-23,500.69,,655.4,637.91,69.0,,1863.0
2026-03-24,484.53,,547.78,476.19,69.0,,1577.5
2026-03-25,438.83687499999996,,346.25,333.69,6.650016,,1125.426891
2026-03-26,417.58,,441.16,492.0,69.9,,1420.64
2026-03-27,373.00625,,508.43,158.13,69.0,,1108.5662499999999
2026-03-28,217.48499999999999,,469.37,237.99,30.0,,954.845
2026-03-29,316.569992,,351.36,155.16,27.550043999999996,,850.640036
2026-03-30,422.82,,381.14,200.20000000000002,27.48,,1031.64
2026-03-31,456.65,,612.7,257.19,69.0,,1395.54
2026-04-01,393.50374999999997,,1694.19,192.87,69.0,,2349.56375
2026-04-02,582.12125,,797.04,144.69,69.0,,1592.8512500000002
2026-04-03,308.79,,1086.9,169.56,69.0,,1634.25
2026-04-04,247.88,,878.97,119.94,13.900032,,1260.690032
2026-04-05,197.52,,881.9,239.57999999999998,30.0,,1349.0
2026-04-06,561.48,,1018.88,274.84,19.900032,,1875.100032
2026-04-07,545.73,,1148.7,242.27,30.0,,1966.7
2026-04-08,568.41125,,1297.57,295.21,49.999967999999996,,2211.191218
2026-04-09,568.42,,1460.64,314.64,60.0,,2403.7
2026-04-10,395.21999999999997,,834.02,162.34,30.0,,1421.58
2026-04-11,205.3575,,397.1,113.51,2.7400320000000002,,718.707532
2026-04-12,269.51,,603.07,92.77000000000001,30.0,,995.35
2026-04-13,412.09,,752.77,186.81,47.709984,,1399.379984
2026-04-14,444.389375,,1361.29,391.91,49.999967999999996,,2247.589343
2026-04-15,496.165,,1684.03,369.04,30.0,,2579.235
2026-04-16,494.7375,,1458.53,350.76,69.0,,2373.0275
2026-04-17,452.98625,,611.05,159.73,30.0,,1253.76625
2026-04-18,322.8275,,372.0,173.37,5.82,,874.0175
2026-04-19,368.54,,587.9,150.84,2.7400320000000002,,1110.020032
2026-04-20,415.34375,,920.4599999999999,187.13,30.0,,1552.9337500000001
2026-04-21,584.99,,1232.42,492.01,6.609984,,2316.0299840000002
2026-04-22,637.62,,990.59,272.8,10.000032,,1911.010032
2026-04-23,603.82125,,802.98,338.33,10.000032,,1755.1312819999998
2026-04-24,646.47,,667.59,193.97,10.000032,,1518.030032
2026-04-25,728.33,,522.28,502.07,10.070016,,1762.750016
2026-04-26,721.920625,,301.97,748.09,3.909984,,1775.890609
2026-04-27,668.51125,,1318.6499999999999,427.82,20.450015999999998,,2435.4312659999996
2026-04-28,679.675625,,1131.29,214.8,30.0,,2055.765625
2026-04-29,748.293125,,793.78,228.89000000000001,5.049984,,1776.013109
2026-04-30,613.5,,674.69,281.96,3.799968,,1573.9499680000001
2026-05-01,800.8456249999999,,1127.98,1105.1399999999999,30.0,,3063.965625
2026-05-02,967.05,,819.61,703.36,30.0,,2520.02
2026-05-03,774.59,,844.6899999999999,232.01,30.0,,1881.29
2026-05-04,640.52125,,715.41,91.76,30.0,,1477.69125
2026-05-05,553.33,,940.73,132.34,30.0,,1656.3999999999999
2026-05-06,509.08187499999997,,820.75,109.17999999999999,30.0,157.0,1626.011875
2026-05-07,477.08125,,700.8199999999999,83.84,30.0,141.96,1433.7012499999998
2026-05-08,388.075,,634.95,130.4,30.0,344.6,1528.025
2026-05-09,438.21,,526.51,138.02,9.580032000000001,302.5,1414.820032
2026-05-10,220.18875,,541.04,139.87,30.0,313.3,1244.39875
2026-05-11,451.65,,1135.01,353.67,10.000032,206.8,2157.130032
2026-05-12,625.54375,,2087.34,635.85,10.000032,394.0,3752.733782
2026-05-13,392.69,,979.28,324.21999999999997,15.0,142.4,1853.5900000000001
2026-05-14,314.13,,529.9,112.75,30.0,240.0,1226.78
2026-05-15,381.75,,631.25,91.01,25.000032,408.0,1537.010032
2026-05-16,269.27,,503.88,103.34,49.999967999999996,286.5,1212.9899679999999
2026-05-17,233.885,,558.65,111.95,49.999967999999996,312.5,1266.984968
2026-05-18,448.364375,,1000.86,139.41,30.0,392.5,2011.134375
2026-05-19,411.76187500000003,,1130.74,365.02,11.910048,132.3,2051.731923
2026-05-20,322.0975,,1211.32,217.42,30.0,129.1,1909.9375
2026-05-21,350.01,,886.3199999999999,326.25,15.0,279.9,1857.48
2026-05-22,370.1,,813.63,250.06,22.999968,115.8,1572.589968
2026-05-23,382.1825,,361.89,264.93,24.78,309.3,1343.0825
2026-05-24,576.1899999999999,,568.36,453.53,23.169984,321.6,1942.849984
2026-05-25,511.40125,,468.88,310.06,22.999968,228.4,1541.7412180000001
2026-05-26,600.85375,,867.61,361.75,25.999968,233.4,2089.613718
2026-05-27,738.6675,,1131.94,443.87,30.0,114.9,2459.3775
2026-05-28,629.53,,1613.41,282.56,30.0,116.0,2671.5
2026-05-29,620.0024999999999,,907.97,242.03,28.999968,117.2,1916.202468
2026-05-30,270.8525,,460.18,179.35,30.0,258.8,1199.1825000000001
2026-05-31,261.695,,255.27,144.67,30.0,120.1,811.735
2026-06-01,553.9375,,629.7,171.82,30.0,160.6,1546.0575
2026-06-02,508.64875,,805.6,359.0,30.0,107.3,1810.54875
2026-06-03,433.586875,,542.96,214.0,5.1,111.5,1307.146875
2026-06-04,329.4925,,289.02,169.04,30.0,93.4,910.9525
2026-06-05,447.124375,,381.14,208.25,30.0,103.6,1170.1143749999999
2026-06-06,375.9525,,325.8,117.72,30.0,161.6,1011.0725000000001
2026-06-07,274.28000000000003,,643.04,323.82,28.999968,209.4,1479.539968
2026-06-08,475.68,,527.8,143.99,30.0,104.80000000000001,1282.27
2026-06-09,532.49,,442.14,162.35999999999999,30.0,109.79,1276.78
2026-06-10,532.68375,,540.9399999999999,168.69,33.0,99.5,1374.81375
2026-06-11,410.95,,527.95,178.71,12.0,93.12,1222.73
2026-06-12,310.3725,,308.69,115.39,30.0,81.0,845.4525
2026-06-13,545.48125,,523.1899999999999,258.09,30.0,175.7,1532.4612499999998
2026-06-14,654.3199999999999,,482.55,256.45,30.0,252.52,1675.84
2026-06-15,732.65,,754.5,246.79,30.0,99.71000000000001,1863.65
2026-06-16,626.5675,,738.87,271.12,30.0,99.44,1765.9975
2026-06-17,475.59000000000003,,754.52,386.1,30.0,177.92,1824.13
2026-06-18,611.9375,,595.31,118.12,30.0,155.52,1510.8874999999998
2026-06-19,474.3125,,695.7,123.61,30.0,124.61,1448.2324999999998
2026-06-20,577.21,,657.3100000000001,113.41,30.0,137.73000000000002,1515.66
2026-06-21,584.99,,590.04,123.45,30.0,134.49,1462.97
2026-06-22,679.12,,674.4,196.75,30.0,135.99,1716.26
2026-06-23,978.32,,1082.95,223.72,30.0,128.22,2443.2099999999996
2026-06-24,880.86375,,820.18,243.03,30.0,137.65,2111.7237499999997
2026-06-25,917.985625,,1022.43,321.54,30.0,114.18,2406.135625
2026-06-26,893.29,,867.49,219.65,30.0,128.61,2139.04
2026-06-27,880.82,,844.67,232.87,49.999967999999996,132.06,2140.419968
2026-06-28,813.01,,842.8,101.82,179.7,143.41,2080.74
2026-06-29,895.2793750000001,,850.52,200.49,30.0,149.32,2125.609375
2026-06-30,876.37,,673.23,316.7,30.0,144.92000000000002,2041.22
2026-07-01,668.22,,764.91,347.21,57.239999999999995,133.95,1971.5300000000002
2026-07-02,624.03,,1030.73,337.38,28.540032,142.92000000000002,2163.600032
2026-07-03,638.45,,1111.0,255.17999999999998,15.0,147.77,2167.4
2026-07-04,874.225,,863.72,234.69,6.570048,150.15,2129.3550480000004
2026-07-05,613.215,,474.35,111.41,69.0,146.38,1414.355
2026-07-06,523.86,,1354.34,394.45,49.999967999999996,127.89,2450.5399679999996
2026-07-07,645.5,,1365.16,315.53,49.999967999999996,153.43,2529.619968
2026-07-08,603.649375,,1381.14,614.37,49.999967999999996,151.2,2800.359343
2026-07-09,533.9125,,900.78,487.6,69.0,155.06,2146.3525
2026-07-10,523.6999999999999,,727.86,300.01,30.0,142.08,1723.6499999999999
2026-07-11,393.43,,727.26,178.59,30.0,135.94,1465.22
2026-07-12,396.52,,1120.98,196.73,30.0,129.13,1873.3600000000001
2026-07-13,634.88,,1231.82,563.11,30.0,117.43,2577.24
2026-07-14,636.6800000000001,,1201.58,266.7,2.7,147.18,2254.8399999999997
2026-07-15,629.5,,894.55,495.9,70.000032,110.4,2200.350032
2026-07-16,611.25,,1116.49,382.5,300.009984,151.72,2561.9699839999994
2026-07-17,465.55,,770.48,269.68,69.0,144.93,1719.64
2026-07-18,343.34,,1209.97,209.93,10.000032,144.94,1918.180032
2026-07-19,335.49,,608.52,179.59,26.430048,109.80000000000001,1259.8300479999998
2026-07-20,519.03,,1022.11,331.71,69.0,109.39,2051.24
2026-07-21,508.629375,,1142.88,262.59,49.999967999999996,133.74,2097.839343
2026-07-22,582.81,,1965.29,416.51,49.999967999999996,155.71,3170.319968
2026-07-23,642.74875,,1346.82,420.42,198.930048,157.5,2766.418798
2026-07-24,580.18,,1511.3899999999999,174.35999999999999,34.999967999999996,157.74,2458.669968
2026-07-25,436.42,,1516.6,284.56,7.999968000000001,170.35,2415.929968
2026-07-26,305.06,,1023.99,314.85,7.999968000000001,139.2,1791.0999680000002
2026-07-27,690.42875,,1208.11,469.89,30.0,154.42,2552.84875
2026-07-28,762.5749999999999,,1576.69,1074.75,163.889952,108.88,3686.784952
2026-07-29,679.92,,1750.02,1026.38,269.450016,173.38,3899.1500160000005
2026-07-30,687.95,,956.4399999999999,501.95,305.260032,170.08,2621.6800319999998
2026-07-31,596.1700000000001,,877.72,423.39,34.999967999999996,175.10999999999999,2107.3899680000004
2026-08-01,509.756875,,1049.04,318.03,23.109984,167.44,2067.376859
2026-08-02,533.873125,,1173.55,232.63,30.0,140.26,2110.3131249999997
2026-08-03,605.96,,948.6,358.92,30.0,138.65,2082.13
2026-08-04,607.28125,,1430.5,639.38,49.999967999999996,149.88,2877.0412180000003
2026-08-05,676.0600000000001,,1914.47,519.75,30.0,150.31,3290.59
2026-08-06,623.535625,,1099.03,633.95,34.999967999999996,155.4,2546.915593
2026-08-07,591.350625,,903.45,442.8,27.54,177.13,2142.270625
2026-08-08,581.5600000000001,,1202.35,446.82,49.999967999999996,150.77,2431.499968
2026-08-09,632.9775,,1396.92,558.02,100.399968,149.62,2837.937468
2026-08-10,566.7575,,1043.8600000000001,423.73,97.59004800000001,148.88,2280.8175480000004
2026-08-11,687.71,,1136.45,803.42,72.0,120.26,2819.84
2026-08-12,659.89,,1155.77,769.29,311.750016,130.43,3027.1300159999996
2026-08-13,759.27375,,1808.19,772.66,259.999968,143.09,3743.213718
2026-08-14,901.450625,,1262.39,359.6,49.999967999999996,165.35,2738.7905929999997
2026-08-15,672.06625,,1005.69,399.06,6.259968000000001,166.68,2249.7562179999995
2026-08-16,941.27,,1273.18,586.88,30.0,145.63,2976.96
2026-08-17,797.0799999999999,,629.84,428.92,49.999967999999996,135.24,2041.0799680000002
2026-08-18,752.5699999999999,,910.3,638.54,44.949984,149.2,2495.5599839999995
2026-08-19,607.99,,983.25,429.59,90.0,145.35,2256.18
2026-08-20,550.58875,,1170.47,457.16,29.899968,124.91,2333.028718
2026-08-21,475.22375,,674.27,446.74,30.0,154.09,1780.32375
2026-08-22,516.64,,1239.57,248.82999999999998,30.0,152.07,2187.11
2026-08-23,605.6899999999999,,1204.01,316.4,7.999968000000001,131.96,2266.059968
2026-08-24,480.26,,1254.18,474.33,30.0,54.160000000000004,2292.93
2026-08-25,558.96375,,821.36,269.09000000000003,30.0,210.98,1890.3937500000002
2026-08-26,626.769375,,1343.73,918.53,28.710048,316.48,3234.219423
2026-08-27,509.47499999999997,,1287.9,1098.28,34.999967999999996,131.87,3062.5249679999997
2026-08-28,512.845625,,1219.11,510.41,70.000032,163.69,2476.055657
2026-08-29,556.89,,1351.3,363.36,2.7,50.61,2324.86
2026-08-30,426.7975,,993.16,195.16,48.36,69.88,1733.3575
2026-08-31,547.29,,1118.95,432.23,47.529984,54.79,2200.789984
